1,2,10,6.365806,10.75423,1,1.0
0,0,10,0.0,0.016667,0,1.0
0,0,10,0.016667,0.016667,0,1.0
0,1,10,0.016667,3.244328,1,1.0
0,2,10,0.016667,4.412627,1,1.0
0,3,10,0.016667,5.581049,1,1.0
0,3,10,0.016667,6.581509,0,1.0
0,1,10,6.581509,9.790224,1,1.0
0,2,10,6.581509,10.957069,1,1.0
0,0,10,0.0,0.016667,0,1.0
1,0,10,0.016667,0.016667,0,1.0
0,1,10,0.016667,3.257293,1,1.0
0,2,10,0.016667,4.424196,1,1.0
0,3,10,0.016667,5.590789,1,1.0
0,3,10,0.016667,6.480359,0,1.0
1,1,10,6.480359,9.702186,1,1.0
1,2,10,6.480359,10.86818,1,1.0
1,3,10,6.480359,12.034898,1,1.0
1,3,10,6.480359,12.104054,0,1.0
0,1,10,12.104054,15.325241,1,1.0
0,2,10,12.104054,16.490507,1,1.0
0,3,10,12.104054,17.657429,1,1.0
0,3,10,12.104054,17.754642,0,1.0
0,1,10,17.754642,20.961811,1,1.0
0,2,10,17.754642,22.127279,1,1.0
0,3,10,17.754642,23.294945,1,1.0
0,3,10,17.754642,23.405903,0,1.0
0,1,10,23.405903,26.627407,1,1.0
0,2,10,23.405903,27.793823,1,1.0
0,3,10,23.405903,28.959908,1,1.0
0,3,10,23.405903,29.05703,0,1.0
1,1,10,29.05703,32.278103,1,1.0
1,1,10,29.05703,32.625225,0,1.0
0,0,10,0.0,0.016667,0,1.0
1,0,10,0.016667,0.016667,0,1.0
0,1,10,0.016667,4.116323,1,1.0
0,2,10,0.016667,5.283745,1,1.0
0,3,10,0.016667,6.450724,1,1.0
0,3,10,0.016667,7.006051,0,1.0
1,1,10,7.006051,10.228232,1,1.0
1,2,10,7.006051,11.394353,1,1.0
1,3,10,7.006051,12.560787,1,1.0
1,3,10,7.006051,12.629566,0,1.0
0,1,10,12.629566,15.85107,1,1.0
0,2,10,12.629566,17.017725,1,1.0
0,3,10,12.629566,18.183798,1,1.0
0,3,10,12.629566,18.280943,0,1.0
0,1,10,18.280943,21.501791,1,1.0
0,2,10,18.280943,22.6688,1,1.0
0,3,10,18.280943,23.834827,1,1.0
0,3,10,18.280943,23.932163,0,1.0
0,1,10,23.932163,27.152382,1,1.0
0,2,10,23.932163,28.31921,1,1.0
0,3,10,23.932163,29.482262,1,1.0
0,3,10,23.932163,29.62204,0,1.0
1,1,10,29.62204,32.829956,1,1.0
1,2,10,29.62204,33.997528,1,1.0
1,3,10,29.62204,35.16309,1,1.0
1,3,10,29.62204,35.246418,0,1.0
0,1,10,35.246418,38.466293,1,1.0
0,1,10,35.246418,38.966515,0,1.0
0,0,10,0.0,0.016667,0,1.0
0,0,10,0.016667,0.016667,0,1.0
0,1,10,0.016667,4.090608,1,1.0
0,2,10,0.016667,5.258075,1,1.0
0,3,10,0.016667,6.424468,1,1.0
0,3,10,0.016667,6.966303,0,1.0
0,1,10,6.966303,10.17556,1,1.0
0,2,10,6.966303,11.341977,1,1.0
0,3,10,6.966303,12.508403,1,1.0
0,3,10,6.966303,12.619093,0,1.0
1,1,10,12.619093,15.840721,1,1.0
1,2,10,12.619093,17.006784,1,1.0
1,3,10,12.619093,18.1733,1,1.0
1,3,10,12.619093,18.242373,0,1.0
1,1,10,18.242373,21.464113,1,1.0
1,2,10,18.242373,22.630228,1,1.0
1,3,10,18.242373,23.796728,1,1.0
1,3,10,18.242373,23.866011,0,1.0
0,0,10,23.866011,25.477135,0,1.0
0,0,10,0.0,0.016667,0,1.0
1,0,10,0.016667,0.016667,0,1.0
1,1,10,0.016667,4.084036,1,1.0
1,2,10,0.016667,5.250871,1,1.0
1,3,10,0.016667,6.418659,1,1.0
1,3,10,0.016667,6.946692,0,1.0
1,1,10,6.946692,10.168075,1,1.0
1,2,10,6.946692,11.334667,1,1.0
1,3,10,6.946692,12.500907,1,1.0
1,3,10,6.946692,12.570395,0,1.0
0,1,10,12.570395,15.791654,1,1.0
0,2,10,12.570395,16.957695,1,1.0
0,3,10,12.570395,18.124062,1,1.0
0,3,10,12.570395,18.221157,0,1.0
1,1,10,18.221157,21.442665,1,1.0
1,2,10,18.221157,22.609022,1,1.0
1,2,10,18.221157,22.609022,0,1.0
0,0,10,0.0,0.016667,0,1.0
1,0,10,0.016667,0.016667,0,1.0
0,1,10,0.016667,4.176355,1,1.0
0,2,10,0.016667,5.345062,1,1.0
0,3,10,0.016667,6.510392,1,1.0
0,3,10,0.016667,7.108716,0,1.0
1,1,10,7.108716,10.327627,1,1.0
1,2,10,7.108716,11.494925,1,1.0
1,3,10,7.108716,12.662088,1,1.0
1,3,10,7.108716,12.745282,0,1.0
1,1,10,12.745282,15.965697,1,1.0
1,2,10,12.745282,17.132261,1,1.0
1,3,10,12.745282,18.298054,1,1.0
1,3,10,12.745282,18.367388,0,1.0
1,1,10,18.367388,21.588995,1,1.0
1,2,10,18.367388,22.755266,1,1.0
1,3,10,18.367388,23.922138,1,1.0
1,3,10,18.367388,23.991955,0,1.0
0,1,10,23.991955,27.21237,1,1.0
0,2,10,23.991955,28.378704,1,1.0
0,3,10,23.991955,29.545067,1,1.0
0,3,10,23.991955,29.642143,0,1.0
1,1,10,29.642143,32.86343,1,1.0
1,2,10,29.642143,34.029778,1,1.0
1,3,10,29.642143,35.195843,1,1.0
1,3,10,29.642143,35.265354,0,1.0
1,1,10,35.265354,38.486412,1,1.0
1,2,10,35.265354,39.651569,1,1.0
1,3,10,35.265354,40.818447,1,1.0
1,3,10,35.265354,40.901894,0,1.0
0,1,10,40.901894,44.110996,1,1.0
0,2,10,40.901894,45.277016,1,1.0
0,3,10,40.901894,46.443413,1,1.0
0,3,10,40.901894,46.554623,0,1.0
1,1,10,46.554623,49.773174,1,1.0
1,2,10,46.554623,50.939667,1,1.0
1,2,10,46.554623,51.898159,0,1.0
0,0,10,0.0,0.016687,0,1.0
1,0,10,0.016687,0.016687,0,1.0
1,1,10,0.016687,4.098205,1,1.0
1,2,10,0.016687,5.266099,1,1.0
1,3,10,0.016687,6.43304,1,1.0
1,3,10,0.016687,6.988816,0,1.0
0,1,10,6.988816,10.197157,1,1.0
0,2,10,6.988816,11.363316,1,1.0
0,3,10,6.988816,12.526261,1,1.0
0,3,10,6.988816,12.679265,0,1.0
1,1,10,12.679265,15.888015,1,1.0
1,2,10,12.679265,17.054638,1,1.0
1,3,10,12.679265,18.221888,1,1.0
1,3,10,12.679265,18.305042,0,1.0
0,1,10,18.305042,21.527208,1,1.0
0,2,10,18.305042,22.693542,1,1.0
0,3,10,18.305042,23.856682,1,1.0
0,3,10,18.305042,23.967556,0,1.0
0,1,10,23.967556,27.176815,1,1.0
0,2,10,23.967556,28.343443,1,1.0
0,3,10,23.967556,29.509647,1,1.0
0,3,10,23.967556,29.620918,0,1.0
0,1,10,29.620918,32.842453,1,1.0
0,2,10,29.620918,34.009354,1,1.0
0,3,10,29.620918,35.17281,1,1.0
0,3,10,29.620918,35.283611,0,1.0
1,1,10,35.283611,38.493515,1,1.0
1,2,10,35.283611,39.657494,1,1.0
1,3,10,35.283611,40.825066,1,1.0
1,3,10,35.283611,40.936504,0,1.0
0,1,10,40.936504,44.1572,1,1.0
0,2,10,40.936504,45.323517,1,1.0
0,3,10,40.936504,46.489365,1,1.0
0,3,10,40.936504,46.586411,0,1.0
0,1,10,46.586411,49.794888,1,1.0
0,2,10,46.586411,50.96172,1,1.0
0,3,10,46.586411,52.128407,1,1.0
0,3,10,46.586411,52.239311,0,1.0
1,1,10,52.239311,55.457115,1,1.0
1,2,10,52.239311,56.624332,1,1.0
1,3,10,52.239311,57.791359,1,1.0
1,3,10,52.239311,57.88884,0,1.0
1,1,10,57.88884,61.110348,1,1.0
1,2,10,57.88884,62.276581,1,1.0
1,3,10,57.88884,63.443527,1,1.0
1,3,10,57.88884,63.512409,0,1.0
0,1,10,63.512409,66.734604,1,1.0
0,2,10,63.512409,67.900993,1,1.0
0,3,10,63.512409,69.066734,1,1.0
0,3,10,63.512409,69.164124,0,1.0
0,1,10,69.164124,72.385529,1,1.0
0,2,10,69.164124,73.548409,1,1.0
0,3,10,69.164124,74.715889,1,1.0
0,3,10,69.164124,74.854408,0,1.0
0,1,10,74.854408,78.075081,1,1.0
0,2,10,74.854408,79.241638,1,1.0
0,3,10,74.854408,80.407639,1,1.0
0,3,10,74.854408,80.531876,0,1.0
1,1,10,80.531876,83.740326,1,1.0
1,2,10,80.531876,84.906555,1,1.0
1,3,10,80.531876,86.073349,1,1.0
1,3,10,80.531876,86.156273,0,1.0
0,1,10,86.156273,89.377663,1,1.0
0,2,10,86.156273,90.543762,1,1.0
0,3,10,86.156273,91.710228,1,1.0
0,3,10,86.156273,91.807526,0,1.0
0,1,10,91.807526,95.028511,1,1.0
0,2,10,91.807526,96.194733,1,1.0
0,3,10,91.807526,97.361137,1,1.0
0,3,10,91.807526,97.457832,0,1.0
0,1,10,97.457832,100.67955,1,1.0
0,2,10,97.457832,101.845711,1,1.0
0,3,10,97.457832,103.011963,1,1.0
0,3,10,97.457832,103.108879,0,1.0
0,1,10,103.108879,106.330475,1,1.0
0,2,10,103.108879,107.496735,1,1.0
0,3,10,103.108879,108.663124,1,1.0
0,3,10,103.108879,108.760025,0,1.0
1,0,10,108.760025,111.634224,0,1.0
0,0,10,0.0,0.016667,0,1.0
0,0,10,0.016667,0.016667,0,1.0
0,1,10,0.016667,4.098815,1,1.0
0,2,10,0.016667,5.265762,1,1.0
0,3,10,0.016667,6.43318,1,1.0
0,3,10,0.016667,7.00245,0,1.0
0,1,10,7.00245,10.224248,1,1.0
0,2,10,7.00245,11.390531,1,1.0
0,3,10,7.00245,12.556827,1,1.0
0,3,10,7.00245,12.654146,0,1.0
0,1,10,12.654146,15.875174,1,1.0
0,2,10,12.654146,17.041471,1,1.0
0,3,10,12.654146,18.207817,1,1.0
0,3,10,12.654146,18.304817,0,1.0
0,1,10,18.304817,21.525869,1,1.0
0,2,10,18.304817,22.690424,1,1.0
0,3,10,18.304817,23.857147,1,1.0
0,3,10,18.304817,23.981657,0,1.0
0,1,10,23.981657,27.191265,1,1.0
0,2,10,23.981657,28.357561,1,1.0
0,3,10,23.981657,29.523827,1,1.0
0,3,10,23.981657,29.634893,0,1.0
1,1,10,29.634893,32.856754,1,1.0
1,2,10,29.634893,34.02301,1,1.0
1,3,10,29.634893,35.189522,1,1.0
1,3,10,29.634893,35.258514,0,1.0
0,1,10,35.258514,38.479595,1,1.0
0,2,10,35.258514,39.645863,1,1.0
0,3,10,35.258514,40.811905,1,1.0
0,3,10,35.258514,40.909199,0,1.0
1,0,10,40.909199,43.18465,0,1.0
0,0,10,0.0,0.016667,0,1.0
1,0,10,0.016667,0.016667,0,1.0
1,1,10,0.016667,4.087801,1,1.0
1,2,10,0.016667,5.25512,1,1.0
1,3,10,0.016667,6.422095,1,1.0
1,3,10,0.016667,6.99188,0,1.0
1,1,10,6.99188,10.213645,1,1.0
1,2,10,6.99188,11.379985,1,1.0
1,3,10,6.99188,12.546646,1,1.0
1,3,10,6.99188,12.615583,0,1.0
1,1,10,12.615583,15.837197,1,1.0
1,2,10,12.615583,17.003342,1,1.0
1,3,10,12.615583,18.169895,1,1.0
1,3,10,12.615583,18.238863,0,1.0
0,1,10,18.238863,21.460169,1,1.0
0,2,10,18.238863,22.625975,1,1.0
0,3,10,18.238863,23.792833,1,1.0
0,3,10,18.238863,23.890133,0,1.0
0,1,10,23.890133,27.111074,1,1.0
0,2,10,23.890133,28.277342,1,1.0
0,3,10,23.890133,29.443676,1,1.0
0,3,10,23.890133,29.540791,0,1.0
0,1,10,29.540791,32.762531,1,1.0
0,2,10,29.540791,33.928654,1,1.0
0,3,10,29.540791,35.09507,1,1.0
0,3,10,29.540791,35.192101,0,1.0
1,1,10,35.192101,38.413361,1,1.0
1,2,10,35.192101,39.580494,1,1.0
1,3,10,35.192101,40.742321,1,1.0
1,3,10,35.192101,40.853481,0,1.0
1,0,10,40.853481,43.14624,0,1.0
0,0,10,0.0,0.016667,0,1.0
1,0,10,0.016667,0.016667,0,1.0
0,1,10,0.016667,4.108314,1,1.0
0,2,10,0.016667,5.275217,1,1.0
0,3,10,0.016667,6.442491,1,1.0
0,3,10,0.016667,6.984601,0,1.0
1,1,10,6.984601,10.193666,1,1.0
1,2,10,6.984601,11.360168,1,1.0
1,3,10,6.984601,12.526247,1,1.0
1,3,10,6.984601,12.609512,0,1.0
1,1,10,12.609512,15.831017,1,1.0
1,2,10,12.609512,16.997499,1,1.0
1,3,10,12.609512,18.163122,1,1.0
1,3,10,12.609512,18.232391,0,1.0
0,1,10,18.232391,21.45406,1,1.0
0,2,10,18.232391,22.620537,1,1.0
0,3,10,18.232391,23.786774,1,1.0
0,3,10,18.232391,23.88381,0,1.0
0,1,10,23.88381,27.105177,1,1.0
0,2,10,23.88381,28.271326,1,1.0
0,3,10,23.88381,29.437637,1,1.0
0,3,10,23.88381,29.53471,0,1.0
1,1,10,29.53471,32.755878,1,1.0
1,2,10,29.53471,33.922703,1,1.0
1,3,10,29.53471,35.088604,1,1.0
1,3,10,29.53471,35.157982,0,1.0
0,1,10,35.157982,38.379032,1,1.0
0,2,10,35.157982,39.545403,1,1.0
0,3,10,35.157982,40.711517,1,1.0
0,3,10,35.157982,40.808609,0,1.0
1,1,10,40.808609,44.027576,1,1.0
1,2,10,40.808609,45.195335,1,1.0
1,3,10,40.808609,46.360939,1,1.0
1,3,10,40.808609,46.430134,0,1.0
0,1,10,46.430134,49.639004,1,1.0
0,2,10,46.430134,50.805382,1,1.0
0,3,10,46.430134,51.971783,1,1.0
0,3,10,46.430134,52.082661,0,1.0
0,0,10,52.082661,53.88839,0,1.0
0,0,10,0.0,0.016667,0,1.0
0,0,10,0.016667,0.016667,0,1.0
0,1,10,0.016667,4.100523,1,1.0
0,2,10,0.016667,5.265093,1,1.0
0,3,10,0.016667,6.432805,1,1.0
0,3,10,0.016667,7.016787,0,1.0
0,1,10,7.016787,10.225473,1,1.0
0,2,10,7.016787,11.392041,1,1.0
0,3,10,7.016787,12.558386,1,1.0
0,3,10,7.016787,12.669247,0,1.0
1,1,10,12.669247,15.890546,1,1.0
1,2,10,12.669247,17.056389,1,1.0
1,3,10,12.669247,18.223076,1,1.0
1,3,10,12.669247,18.292057,0,1.0
1,1,10,18.292057,21.513617,1,1.0
1,2,10,18.292057,22.679695,1,1.0
1,3,10,18.292057,23.846182,1,1.0
1,3,10,18.292057,23.915768,0,1.0
1,1,10,23.915768,27.137016,1,1.0
1,2,10,23.915768,28.303471,1,1.0
1,3,10,23.915768,29.470179,1,1.0
1,3,10,23.915768,29.539373,0,1.0
1,1,10,29.539373,32.758266,1,1.0
1,2,10,29.539373,33.925575,1,1.0
1,3,10,29.539373,35.091961,1,1.0
1,3,10,29.539373,35.175449,0,1.0
1,1,10,35.175449,38.397797,1,1.0
1,2,10,35.175449,39.562119,1,1.0
1,3,10,35.175449,40.726898,1,1.0
1,3,10,35.175449,40.824135,0,1.0
0,0,10,40.824135,43.059799,0,1.0
0,0,10,0.0,0.016667,0,1.0
1,0,10,0.016667,0.016667,0,1.0
1,1,10,0.016667,4.102257,1,1.0
1,2,10,0.016667,5.269515,1,1.0
1,3,10,0.016667,6.43649,1,1.0
1,3,10,0.016667,6.950282,0,1.0
0,1,10,6.950282,10.171802,1,1.0
0,2,10,6.950282,11.338479,1,1.0
0,3,10,6.950282,12.504381,1,1.0
0,3,10,6.950282,12.601446,0,1.0
0,1,10,12.601446,15.821875,1,1.0
0,2,10,12.601446,16.987307,1,1.0
0,3,10,12.601446,18.154705,1,1.0
0,3,10,12.601446,18.265921,0,1.0
1,1,10,18.265921,21.487341,1,1.0
1,2,10,18.265921,22.655968,1,1.0
1,3,10,18.265921,23.820541,1,1.0
1,3,10,18.265921,23.942558,0,1.0
1,1,10,23.942558,27.152575,1,1.0
1,2,10,23.942558,28.317287,1,1.0
1,3,10,23.942558,29.484472,1,1.0
1,3,10,23.942558,29.566757,0,1.0
0,1,10,29.566757,32.776188,1,1.0
0,2,10,29.566757,33.938602,1,1.0
0,3,10,29.566757,35.105396,1,1.0
0,3,10,29.566757,35.244202,0,1.0
1,1,10,35.244202,38.453129,1,1.0
1,2,10,35.244202,39.61961,1,1.0
1,3,10,35.244202,40.785851,1,1.0
1,3,10,35.244202,40.868828,0,1.0
1,0,10,40.868828,41.840878,0,1.0
0,0,10,0.0,0.016667,0,1.0
1,0,10,0.016667,0.016667,0,1.0
0,0,10,0.0,0.016667,0,1.0
1,0,10,0.016667,0.016667,0,1.0
0,0,10,0.0,0.016667,0,1.0
1,0,10,0.016667,0.016667,0,1.0
1,1,10,0.016667,3.244346,1,1.0
1,2,10,0.016667,4.411019,1,1.0
1,3,10,0.016667,5.577692,1,1.0
1,4,10,0.016667,6.744366,1,1.0
1,4,10,0.016667,7.194369,0,1.0
0,1,10,7.194369,10.411055,1,1.0
0,2,10,7.194369,11.577728,1,1.0
0,3,10,7.194369,12.744402,1,1.0
0,4,10,7.194369,13.911075,1,1.0
0,4,10,7.194369,13.977742,0,1.0
0,0,10,13.977742,14.81108,0,1.0
